# kind bits n floor_beta floor_trans beta_hi_2^-128 trans_hi_2^-128 honest_hi_2^-128
unknown 0000010001101000010110000110011000111010 40 10000001 36666680 30948497887284718145 8440497198583156935 30948485507891752927
unknown 0000010001101000010110001100101101000110 40 10000001 35000052 30948497887284718145 8842415714735082929 30948485507891752927
unknown 0000010001101000010110011000110000110110 40 10000001 39990527 30948497887284718145 7738958024267723922 30948485507891752927
unknown 0000010001101000010110011001011000101010 40 10000001 40000099 30948497887284718145 7737106096196038633 30948485507891752927
unknown 0000010001101000010110011001100000111010 40 10000001 33333467 30948497887284718145 9284513063742966453 30948485507891752927
unknown 0000010001101000010110011001100011000110 40 10000001 36000084 30948497887284718145 8596785769203901545 30948485507891752927
unknown 0000010001101000011000010110011000111010 40 10000001 38333644 30948497887284718145 8073456565239273072 30948485507891752927
unknown 0000010001101000011000010110111100111010 40 2157393 320000001 143453237227220570719 967140652669388801 143452971252553456191
unknown 0000010001101000011000010111011100111010 40 10000001 154998754 30948497887284718145 1996693533557986336 30948485507891752927
unknown 0000010001101000011000010111100111010110 40 765360 320000001 404365278850926451245 967140652669388801 404363165528225875172
unknown 0000010001101000011000010111110011101010 40 765360 320000001 404365278850926451245 967140652669388801 404363165528225875172
unknown 0000010001101000011000011001011000111010 40 1472056 320000001 210239970368888866134 967140652669388801 210239399087907468938
unknown 0000010001101000011000011001110011000110 40 10000001 35000247 30948497887284718145 8842366450195196301 30948485507891752927
unknown 0000010001101000011001011001011000101010 40 10000001 40000079 30948497887284718145 7737109964741446354 30948485507891752927
unknown 0000010001101000011001100000011001111010 40 8705934 320000001 35548742940314625488 967140652669388801 35548726607212809088
unknown 0000010001101000011001100000011100110110 40 151686 320000001 2040300422064957008062 967140652669388801 2040246620221142255421
unknown 0000010001101000011001100000011100111010 40 10000001 79193447 30948497887284718145 3907962357306470935 30948485507891752927
unknown 0000010001101000011001100110000110001110 40 10000001 36000051 30948497887284718145 8596793649579692783 30948485507891752927
unknown 0000010100011000110000101101000011011010 40 10000001 39993682 30948497887284718145 7738347517524019638 30948485507891752927
unknown 0000011001000110001100001011010000110110 40 10000001 39993684 30948497887284718145 7738347130545539859 30948485507891752927
unknown 0001000001011101101100000011100101101010 40 71532 320000001 4326525328822695698776 967140652669388801 4326283407254320464169
unknown 0001000001110110000001011010010111010110 40 90 320000001 3438722331348278541386457 967140652669388801 3292393721503670943880650
unknown 0001000001110110000001100101110110011010 40 54 320000001 5731203885580464235644094 967140652669388801 5335948445195604633185881
unknown 0001000001110110000001110000111001111010 40 766573 320000001 403725424481875918830 967140652669388801 403723317841971607190
unknown 0001000100011000110000101101000011011010 40 10000001 39993678 30948497887284718145 7738348291481095306 30948485507891752927
unknown 0001000100011000110100001011010000110110 40 10000001 39996840 30948497887284718145 7737736526719237538 30948485507891752927
unknown 0001000100100110001100001011010000110110 40 10000001 39993679 30948497887284718145 7738348097991811875 30948485507891752927
unknown 0001000101001010001100001011010000110110 40 10000001 39993679 30948497887284718145 7738348097991811875 30948485507891752927
unknown 0001000101010110101010100000011100110110 40 151649 320000001 2040798223670087298465 967140652669388801 2040744395569788060407
unknown 0001000101010110101010100000011100111010 40 10000001 118896063 30948497887284718145 2602987870349795088 30948485507891752927
unknown 0001000101011001101010100000011100110110 40 151665 320000001 2040582928304784022186 967140652669388801 2040529111560998415793
unknown 0001000101011001101010100000011100111010 40 10000001 118645757 30948497887284718145 2608479372939944821 30948485507891752927
unknown 0001000101011010011010100000011100110110 40 151668 320000001 2040542565480820401963 967140652669388801 2040488750865980990063
unknown 0001000101011010011010100000011100111010 40 10000001 87593434 30948497887284718145 3533198730641671940 30948485507891752927
unknown 0001000101011010100110100000011100110110 40 151664 320000001 2040596382934282814147 967140652669388801 2040542565480820401963
unknown 0001000101011010100110100000011100111010 40 10000001 69846236 30948497887284718145 4430947572054492224 30948485507891752927
unknown 0001000101011010101000000101110100111010 40 1523487 320000001 203142534082237044836 967140652669388801 203142000721596037473
unknown 0001000101011010101000000110011100111010 40 2261430 320000001 136853676576920386095 967140652669388801 136853434511617437752
unknown 0001000101011010101000000111001011010110 40 71533 320000001 4326464845894133738622 967140652669388801 4326222931089437196483
unknown 0001000101011010101000000111001011011010 40 71533 320000001 4326464845894133738622 967140652669388801 4326222931089437196483
unknown 0001000101011010101000000111001011101010 40 71533 320000001 4326464845894133738622 967140652669388801 4326222931089437196483
unknown 0001000101011010101000000111001100111010 40 8307090 320000001 37255526281928457345 967140652669388801 37255508342790519612
unknown 0001000101011010101000000111001110011010 40 151682 320000001 2040354226746384335154 967140652669388801 2040300422064957008062
unknown 0001000101011010101100000011100101101010 40 71533 320000001 4326464845894133738622 967140652669388801 4326222931089437196483
unknown 0001000101011010110100000011100101101010 40 71532 320000001 4326525328822695698776 967140652669388801 4326283407254320464169
unknown 0001000101011011010100000011100101101010 40 71530 320000001 4326646299753181444496 967140652669388801 4326404364656597823760
unknown 0001000101100000110100000011100101101010 40 71531 320000001 4326585813442354625614 967140652669388801 4326343885110017036763
unknown 0001000101100010100000011001011000111010 40 53640 320000001 5769668341188386814407 967140652669388801 5769238122089051314682
unknown 0001000101100011000100001011010000110110 40 10000001 39993681 30948497887284718145 7738347711013274041 30948485507891752927
unknown 0001000101100011010000001011010000110110 40 10000001 39993678 30948497887284718145 7738348291481095306 30948485507891752927
unknown 0001000101100101101010100000011100110110 40 151672 320000001 2040488750865980990063 967140652669388801 2040434939089539997922
unknown 0001000101100101101010100000011100111010 40 10000001 88965995 30948497887284718145 3478688793637895791 30948485507891752927
unknown 0001000101100110011010100000011100110110 40 151684 320000001 2040327324050955069255 967140652669388801 2040273520788362090112
unknown 0001000101100110011010100000011100111010 40 10000001 87366628 30948497887284718145 3542371004880090700 30948485507891752927
unknown 0001000101100110100110100000011100110110 40 151674 320000001 2040461844622974726880 967140652669388801 2040408034265648734324
unknown 0001000101100110100110100000011100111010 40 10000001 69581547 30948497887284718145 4447802947257626634 30948485507891752927
unknown 0001000101100110101000000101110100111010 40 1521129 320000001 203457438403544386259 967140652669388801 203456903388030546129
unknown 0001000101100110101000000110011100111010 40 2266812 320000001 136528750430712855202 967140652669388801 136528509513496052933
unknown 0001000101100110101000000111001011101010 40 71536 320000001 4326283407254320464169 967140652669388801 4326041512738958187375
unknown 0001000101100110101000000111001100111010 40 8390602 320000001 36884720526768528495 967140652669388801 36884702942951327798
unknown 0001000101100110101000000111001110011010 40 151664 320000001 2040596382934282814147 967140652669388801 2040542565480820401963
unknown 0001000101100110110100000011100101101010 40 71533 320000001 4326464845894133738622 967140652669388801 4326222931089437196483
unknown 0001000101100111010100000011100101101010 40 71530 320000001 4326646299753181444496 967140652669388801 4326404364656597823760
unknown 0001000101101001011010100000011100110110 40 151652 320000001 2040757852328654213099 967140652669388801 2040704026357975079950
unknown 0001000101101001100110100000011100110110 40 151668 320000001 2040542565480820401963 967140652669388801 2040488750865980990063
unknown 0001000101101001101000000101100111010110 40 1913203 320000001 161762766325029319275 967140652669388801 161762428122699252473
unknown 0001000101101001101000000101110100111010 40 1525883 320000001 202823551885265822298 967140652669388801 202823020198314205918
unknown 0001000101101001101000000110011100111010 40 2275187 320000001 136026185900914987966 967140652669388801 136025946754072545437
unknown 0001000101101001101000000111001011011010 40 71534 320000001 4326404364656597823760 967140652669388801 4326162456615296328173
unknown 0001000101101001101000000111001100111010 40 8474476 320000001 36519663259574405394 967140652669388801 36519646022097529138
unknown 0001000101101001101000000111001110011010 40 151674 320000001 2040461844622974726880 967140652669388801 2040408034265648734324
unknown 0001000101101010000001010110001000111010 40 75872 320000001 4079041145894995106559 967140652669388801 4078826108668684020307
unknown 0001000101101010000001010110111000111010 40 75872 320000001 4079041145894995106559 967140652669388801 4078826108668684020307
